股票代號,公司名稱
/030996,滬深2X國泰0C購01
/030998,惠特元富0B購01
/03099P,長榮國票16售13
/031000,大成鋼麥證0B購02
/031002,彩晶麥證0B購02
/03100P,威鋒電國票15售03
/03101P,大成鋼凱基15售06
/031025,致茂凱基0B購01
/031026,南亞科凱基14購01
/031028,友達凱基0B購05
/031029,鼎元凱基0B購01
/03102P,陽明凱基16售03
/031033,聯發科凱基0B購05
/031038,聯詠凱基12購02
/03103P,欣興凱基15售12
/031040,群創凱基0B購07
/031043,彩晶凱基0B購04
/031046,元石油元大0B購04
/031048,中鋼元大0C購01
/03104P,長榮航元大15售11
/031051,光磊元大0C購01
/031059,聯發科元大0C購06
/03105P,長榮元富19售02
/031061,強茂元大0C購02
/031065,聯陽元大0B購01
/031066,嘉晶元大0B購01
/031067,嘉晶元大0C購02
/03106P,陽明元富18售05
/031070,群創元大0B購06
/031071,群創元大12購03
/031072,華擎元大0B購01
/031074,和碩元大0B購01
/031075,乙盛元大11購02
/03107P,長榮航元富15售01
/031081,惠特元大0B購02
/031082,致新元大0C購01
/031083,臺股指元大11購07
/031084,臺股指元大11購08
/031085,臺股指元大11購09
/031087,聯成群益0B購02
/031088,聯成群益0B購03
/03108P,帆宣元富18售03
/031092,永豐餘群益0B購01
/031093,燁輝群益0B購01
/031094,新光鋼群益0B購01
/031095,台積電群益12購01
/031096,友訊群益0B購01
/031097,旺宏群益0C購02
/031098,旺宏群益0C購03
/031099,光磊群益0B購01
/031100,華邦電群益0B購03
/031101,華邦電群益0C購01
/031103,南亞科群益0B購04
/031107,長榮群益0B購07
/031108,長榮群益11購02
/031109,裕民群益0B購01
/031110,長榮航群益0B購01
/031111,亞光群益0B購01
/031112,聯鈞群益0B購01
/031115,正文群益0B購01
/031118,新纖統一0B購02
/031119,中鋼統一0C購01
/031120,大成鋼統一0C購01
/031121,新光鋼統一0C購01
/031122,聯電統一0C購01
/031123,友達統一0C購01
/031124,全新統一0C購01
/031125,華新科統一11購01
/031126,長榮統一0C購04
/031127,聯陽統一0C購01
/031128,嘉晶統一0C購01
/031129,聯詠統一0C購03
/031130,群創統一0C購03
/031131,群創統一0C購04
/031132,群創統一0C購05
/031133,力成統一0C購01
/031134,力成統一0C購02
/031135,復盛統一0B購02
/031138,中鋼日盛0B購01
/031139,東鋼日盛0B購01
/031141,華碩富邦0B購01
/031142,聯發科富邦0C購05
/031144,台灣50兆豐0B購01
/031146,聯電兆豐0C購01
/031148,強茂兆豐0B購02
/031150,禾伸堂兆豐0B購01
/031152,瀚宇博兆豐0B購01
/031155,世紀鋼兆豐0B購01
/031161,長榮國泰0C購01
/031162,長榮國泰0C購02
/031163,萬海國泰0C購01
/031164,聯詠國泰0C購01
/031165,彩晶國泰0C購02
/031166,道瓊指中信0C購02
/031168,長榮中信11購02
/031169,群創中信0C購02
/031198,元金2X凱基0B購02
/031200,華夏凱基0B購02
/031201,亞聚凱基0B購01
/031206,中鋼凱基0B購01
/031207,東鋼凱基0B購04
/031211,華邦電凱基0B購02
/031213,友達凱基12購01
/031217,長榮凱基0B購06
/031219,萬海凱基0B購01
/031222,群創凱基12購01
/031225,彩晶凱基12購02
/031227,臺股指凱基0B購06
/031228,臺股指凱基0C購24
/031229,深中小群益0B購01
/031230,道瓊反群益12購01
/031232,國喬群益0B購01
/031233,中石化群益0B購02
/031238,東鋼群益0B購01
/031240,廣宇群益0C購02
/031241,華邦電群益0B購04
/031243,技嘉群益0B購01
/031244,南亞科群益0B購05
/031247,長榮群益11購03
/031248,長榮群益12購01
/031250,新光金群益0B購03
/031252,大立光群益12購01
/031253,玉晶光群益14購01
/031255,群創群益0C購03
/031256,群創群益11購01
/031257,群創群益14購01
/031258,群創群益14購02
/031259,康普群益0C購01
/031260,立積群益0C購03
/031263,中興電統一0C購01
/031264,大亞統一0C購01
/031265,聯電統一0C購02
/031267,華邦電統一0C購02
/031268,友達統一0C購02
/031269,長榮統一0C購05
/031270,長榮統一12購01
/031271,萬海統一0C購02
/031272,欣興統一0B購04
/031273,群創統一0C購06
/031274,群創統一0C購07
/031275,貿聯統一0C購01
/031276,國光生統一0C購01
/031277,松翰統一0C購02
/031278,彩晶統一0C購02
/031279,彩晶統一0C購03
/031280,瑞祺統一0C購01
/031281,瑞祺統一0C購02
/031282,惠特統一0B購02
/031283,矽創統一0C購01
/031285,華邦電日盛0B購02
/031287,群創日盛0B購02
/031289,聯陽元富0C購02
/031291,群創元富0B購02
/031293,華邦電康和11購01
/031295,聯陽康和11購01
/031298,中興電麥證0B購01
/031301,國泰金麥證0B購01
/031302,大立光麥證0C購03
/031305,為升富邦0C購01
/031306,台積電富邦11購02
/031307,億光富邦0C購01
/031308,漢唐富邦0C購01
/031309,美利達富邦0B購01
/031317,聯成元大0B購01
/031318,中石化元大0C購01
/031319,力山元大0B購01
/031320,正隆元大0B購01
/031324,台達電元大11購01
/031329,友達元大0C購07
/031333,全新元大0C購01
/031335,長榮元大12購03
/031336,萬海元大0C購03
/031344,智易元大0C購02
/031351,寶成元大0B購01
/031355,晶技國泰0C購02
/031356,祥碩國泰0C購01
/031359,燿華中信0B購01
/031368,聯電永豐11購01
/031379,大亞統一0B購02
/031380,永豐餘統一0B購01
/031382,中鋼統一0C購02
/031383,東鋼統一0C購03
/031384,燁輝統一0B購01
/031385,新光鋼統一0C購02
/031386,友達統一0B購05
/031387,友達統一0C購03
/031388,友達統一0C購04
/031389,長榮統一0B購08
/031390,信邦統一0C購01
/031391,彩晶統一0C購04
/031400,華邦電兆豐0B購01
/031402,友達兆豐0C購01
/031406,祥碩兆豐0B購01
/031407,中石化凱基0C購01
/031409,華新凱基0B購01
/031412,華紙凱基0B購01
/031413,永豐餘凱基0B購01
/031414,中鋼凱基0C購01
/031415,中鋼凱基12購01
/031416,中鋼凱基14購01
/031419,聯電凱基0C購03
/031420,聯電凱基14購01
/031424,旺宏凱基0B購03
/031425,華邦電凱基0B購03
/031426,華邦電凱基0C購02
/031428,聯發科凱基0B購06
/031434,晶技凱基0B購01
/031438,華新麥證0B購01
/031439,大亞麥證0B購01
/031440,大成鋼麥證0C購01
/031441,華邦電麥證0C購01
/031442,佳世達麥證0C購01
/031443,矽統麥證0B購01
/031444,宏達電麥證0C購01
/031447,A50正2元富11購01
/031449,華紙元富0B購01
/031452,萬海元富0B購01
/031453,祥碩元富0C購01
/031455,中鋼群益0B購03
/031456,大成鋼群益0C購01
/031458,宏碁群益0B購02
/031459,矽統群益0B購02
/031461,宏達電群益0C購02
/031462,長榮航群益0B購02
/031463,潤泰全群益0B購01
/031464,大立光群益11購01
/031465,新日興群益0B購01
/031466,晶相光群益0B購02
/031467,臻鼎群益0C購01
/031468,嘉聯益群益0B購02
/031470,鈺齊群益0B購01
/031473,中鋼國票0B購01
/031474,東鋼國票0B購02
/031475,大成鋼國票0B購01
/031476,華邦電國票0B購01
/031477,南亞科國票0B購01
/031478,長榮國票0B購01
/031479,萬海國票0B購01
/031480,台灣50元大11購03
/031481,台灣50元大11購04
/031482,台灣50元大11購05
/031483,國喬元大0C購02
/031486,新纖元大0C購01
/031492,大成鋼元大0C購01
/031493,泰豐元大0B購01
/031497,台揚元大0B購01
/031500,台積電元大11購09
/031504,華邦電元大12購02
/031506,宏碁元大12購02
/031509,友達元大11購02
/031512,聯發科元大0B購02
/031516,玉晶光元大11購02
/031520,矽創元大12購01
/031522,宏全元大0B購01
/031523,茂順元大0B購01
/031524,廣宇康和11購01
/031525,智原康和11購01
/031526,乙盛康和11購01
/031527,南亞富邦0C購01
/031528,永豐餘富邦0C購01
/031531,鴻海富邦0C購02
/031532,國巨富邦0C購02
/031533,台積電富邦0C購03
/031534,台航富邦0C購01
/031536,臺股指富邦0C購01
/031549,長榮中信0C購03
/031550,矽格中信0B購01
/031552,華邦電國泰0C購01
/031556,中鋼群益0B購04
/031557,中鋼群益0C購01
/031558,玉晶光群益0C購01
/031559,台積電第一14購03
/031560,聯發科第一14購01
/031561,T50反1凱基11購03
/031562,T50反1凱基11購04
/031563,國喬凱基11購01
/031564,新纖凱基0B購01
/031565,岱宇凱基0B購01
/031568,中鋼凱基0B購02
/031569,中鋼凱基14購02
/031571,新光鋼凱基12購01
/031572,台揚凱基0B購01
/031573,台積電凱基14購04
/031575,華邦電凱基0C購03
/031580,友達凱基0B購06
/031581,志聖凱基0B購01
/031583,長榮凱基11購01
/031584,長榮凱基14購03
/031585,長榮航凱基12購01
/031587,晶技凱基0B購02
/031592,中石化國票0B購01
/031593,直得國票0B購01
/031594,東聯國票0B購01
/031597,矽統國票0B購01
/031598,晶技國票0B購01
/031600,台積電富邦14購01
/031601,華新科富邦0C購01
/031602,長榮航富邦0C購01
/031603,新光金富邦0C購01
/031606,聯電元富0B購01
/031609,彩晶元富0B購02
/031611,聯電康和11購01
/031615,中鋼麥證0B購01
/031617,中鋼統一0C購03
/031618,中鋼統一0C購04
/031619,中鋼統一11購01
/031620,中鋼統一12購01
/031621,東鋼統一0C購04
/031622,大成鋼統一0B購04
/031623,聯電統一0C購03
/031625,南亞科統一0C購04
/031626,義隆統一0C購02
/031627,長榮統一0C購06
/031628,長榮統一0C購07
/031629,長榮統一12購02
/031630,裕民統一0C購01
/031631,長榮航統一0C購02
/031632,長榮航統一0C購03
/031633,彩晶統一0C購05
/031634,安普新統一0C購02
/031635,安普新統一11購01
/031636,中鋼日盛0C購01
/031638,亞聚元大0C購01
/031641,永豐餘元大0C購01
/031642,中鋼元大0B購02
/031643,中鋼元大12購01
/031646,東鋼元大11購01
/031648,燁輝元大0B購01
/031649,大成鋼元大11購01
/031650,新光鋼元大0B購01
/031655,台積電元大11購10
/031657,華邦電元大0C購04
/031662,南亞科元大0C購02
/031666,聯發科元大12購03
/031668,長榮元大0B購04
/031669,長榮元大12購04
/031671,長榮航元大0C購02
/031674,晶技元大0C購01
/031676,松翰元大11購02
/031678,彩晶元大0B購03
/031679,彩晶元大0B購04
/031680,晶碩元大0C購01
/031681,美利達元大0C購01
/031682,中石化中信0C購01
/031685,玉晶光國泰0C購01
/031686,京鼎國泰0C購01
/031687,華新兆豐0B購01
/031690,裕隆兆豐0B購01
/031709,聯發科永豐0B購02
/031718,華新群益0B購01
/031719,新光鋼群益0B購02
/031720,新光鋼群益0B購03
/031721,台積電群益12購02
/031722,宏達電群益0C購03
/031723,宏達電群益0C購04
/031724,富邦金群益0C購02
/031725,玉晶光群益0C購02
/031729,百和群益0C購01
/031730,台聚凱基12購01
/031731,台聚凱基14購01
/031732,亞聚凱基12購01
/031733,亞聚凱基14購01
/031734,聯成凱基12購01
/031735,中石化凱基14購01
/031736,華新凱基12購01
/031737,華榮凱基0C購01
/031738,華榮凱基0C購02
/031739,華榮凱基12購01
/031740,華榮凱基12購02
/031741,新光鋼凱基0C購01
/031742,新光鋼凱基14購01
/031743,台橡凱基12購01
/031744,台揚凱基11購02
/031745,台揚凱基14購01
/031746,廣宇凱基12購01
/031747,華碩凱基11購02
/031748,威盛凱基12購01
/031749,宏達電凱基0C購01
/031750,宏達電凱基14購01
/031751,玉晶光凱基14購01
/031752,上緯控凱基11購01
/031753,臻鼎凱基0C購01
/031755,彩晶凱基0C購01
/031756,彩晶凱基14購01
/031757,鈺齊凱基12購01
/031758,百和凱基12購01
/031759,臺股指凱基11購07
/031760,道瓊反元富0C購01
/031761,力麗元富0B購01
/031765,長榮元富11購01
/031767,華邦電麥證0C購02
/031768,中鋼統一0C購05
/031769,東鋼統一0B購03
/031770,華邦電統一0C購03
/031771,技嘉統一0B購03
/031772,聯發科統一0C購04
/031773,長榮統一11購02
/031774,中鋼日盛0B購02
/031783,台聚國票0B購01
/031784,華夏國票0B購01
/031785,國喬國票0B購01
/031786,中石化國票0B購02
/031788,台玻國票0B購01
/031789,中鋼國票0B購02
/031790,大成鋼國票0B購02
/031791,新光鋼國票0B購01
/031792,台橡國票0B購01
/031793,聯電國票0B購03
/031794,聯電國票0C購02
/031795,台揚國票0B購01
/031796,中環國票0B購01
/031797,金像電國票0B購01
/031798,中工國票0B購01
/031799,長榮國票0B購02
/031800,長榮國票0B購03
/031803,長榮航國票0C購01
/031804,中石化元大0B購01
/031810,東鋼元大0B購02
/031811,中橡元大0B購01
/031812,裕隆元大0B購01
/031817,技嘉元大0C購02
/031823,康普元大0B購01
/031824,祥碩元大11購01
/031826,百和元大0B購01
/031827,台灣50富邦0C購02
/031828,上証2X富邦0B購01
/031829,滬深2X富邦0B購02
/031831,裕隆富邦0B購01
/031832,聯發科富邦14購01
/031833,大立光富邦0B購04
/031834,和碩富邦0B購01
/031835,中石化兆豐0C購01
/031836,儒鴻兆豐0C購01
/031838,大成鋼兆豐0B購01
/031839,上銀兆豐0B購01
/031840,燿華兆豐0B購01
/031841,漢唐兆豐0B購01
/031842,義隆兆豐0B購01
/031844,新唐兆豐0B購01
/031845,臻鼎兆豐0B購01
/031856,宏達電中信11購01
/031858,上証2X凱基0C購02
/031859,滬深2X凱基0C購02
/031860,台泥凱基11購01
/031861,亞泥凱基11購01
/031862,台聚凱基0C購01
/031863,聯成凱基0B購01
/031865,大亞凱基0C購01
/031866,台玻凱基14購01
/031867,中鋼凱基13購01
/031868,東鋼凱基12購01
/031869,東鋼凱基14購01
/031870,春源凱基0C購01
/031871,燁輝凱基0C購01
/031872,大成鋼凱基11購01
/031873,大成鋼凱基14購02
/031874,允強凱基0C購01
/031880,技嘉凱基0C購01
/031881,京元電凱基12購01
/031882,宏達電凱基12購01
/031883,宏達電凱基14購02
/031884,長榮凱基13購03
/031885,長榮凱基14購04
/031886,裕民凱基0C購01
/031888,台航凱基11購01
/031891,新唐凱基0B購01
/031926,台聚元富11購01
/031927,台聚元富11購02
/031929,聚陽元富11購01
/031932,中鋼元富0B購01
/031935,旺宏康和0B購01
/031936,旺宏康和0C購01
/031937,元石油元大14購01
/031938,SGBR2X元大14購01
/031939,台塑元大11購01
/031940,南亞元大0B購01
/031942,台聚元大0C購01
/031943,亞聚元大0B購01
/031947,東聯元大0B購01
/031948,和桐元大0B購01
/031949,永豐餘元大0B購01
/031950,榮成元大0C購01
/031952,中鋼元大12購02
/031953,大成鋼元大0B購04
/031955,新光鋼元大0C購01
/031957,金寶元大0B購01
/031964,宏達電元大0B購03
/031967,萬海元大0C購04
/031969,智原元大0B購01
/031972,新唐元大0B購01
/031973,新唐元大11購01
/031974,彩晶元大12購02
/031976,安普新元大0B購01
/031977,世紀鋼元大0C購02
/031978,台塑群益0B購01
/031980,亞聚群益0B購01
/031981,聯成群益0B購04
/031982,中石化群益0B購03
/031983,南紡群益0C購01
/031985,華新群益0B購02
/031987,中鋼群益0B購05
/031988,中鋼群益11購01
/031991,正新群益0B購01
/031992,聯電群益0B購06
/031993,廣宇群益0C購03
/031994,台積電群益11購02
/031995,台積電群益12購03
/031996,技嘉群益0C購01
/031997,瑞昱群益0C購01
/031998,長榮群益0C購04
/031999,長榮群益13購01
/032003,聯詠群益0C購01
/032004,晶技群益0B購01
/032005,新唐群益0B購03
/032011,南亞統一0B購02
/032012,儒鴻統一0C購01
/032013,台玻統一0C購01
/032014,大成鋼統一0C購02
/032015,新光鋼統一0B購01
/032016,大立光統一0C購02
/032017,景碩統一0C購01
/032018,新唐統一0C購02
/032019,祥碩統一0C購02
/032020,致新統一0C購01
/032021,百和統一0C購01
/032022,世紀鋼統一11購01
/032025,玉晶光日盛0B購01
/032026,台積電台新0B購01
/032027,台塑富邦0C購01
/032029,新光鋼富邦0C購01
/032032,台航富邦12購01
/032033,玉晶光富邦0B購01
/032034,台郡富邦0C購01
/032035,亞聚國票0B購01
/032036,台達化國票0B購01
/032037,聯成國票0B購01
/032038,華榮國票0B購01
/032039,華榮國票0C購01
/032040,永光國票0B購01
/032041,東鋼國票0B購03
/032042,燁輝國票0B購01
/032043,正新國票0B購01
/032044,為升國票0B購01
/032046,旺宏國票0B購03
/032047,旺宏國票0B購04
/032048,華邦電國票0B購02
/032049,微星國票0B購01
/032050,威盛國票0B購01
/032052,友達國票0B購02
/032053,友達國票0C購02
/032054,長榮國票0B購04
/032055,裕民國票0B購01
/032056,王品國票0B購01
/032058,聯詠國票0B購04
/032059,景碩國票0B購02
/032060,正文國票0B購01
/032061,新唐國票0B購01
/032062,帆宣國票0B購01
/032063,復盛國票0B購01
/032070,華碩中信0B購01
/032071,長榮中信0C購04
/032075,國喬兆豐0B購01
/032076,中石化兆豐0B購02
/032078,台玻兆豐0B購02
/032079,大成鋼兆豐0B購02
/032080,華邦電兆豐0C購01
/032114,鴻海第一14購01
/032115,上証2X凱基0C購03
/032116,SGBR2X凱基0B購02
/032118,台聚凱基12購02
/032126,中鋼凱基12購02
/032127,中鋼凱基14購03
/032128,東鋼凱基12購02
/032129,東鋼凱基14購02
/032130,春源凱基12購01
/032131,春源凱基14購01
/032132,中鋼構凱基12購01
/032133,中鋼構凱基14購01
/032134,燁輝凱基12購01
/032135,燁輝凱基14購01
/032136,大成鋼凱基12購02
/032137,大成鋼凱基14購03
/032144,長榮凱基0B購09
/032145,長榮凱基11購02
/032151,萬海凱基0B購02
/032159,東鋼元富0B購01
/032165,大立光元富14購01
/032167,萬海康和0B購01
/032168,聯詠康和0C購01
/032172,台泥群益0C購01
/032173,台達化群益0B購01
/032174,聯成群益0B購05
/032175,中石化群益0B購04
/032176,力麗群益0B購03
/032177,大亞群益0B購01
/032180,中鋼群益0B購06
/032181,中鋼群益0B購07
/032182,東鋼群益0B購02
/032185,燁輝群益0B購02
/032186,大成鋼群益0C購02
/032189,台達電群益0B購01
/032190,微星群益0B購01
/032191,群光群益0B購01
/032193,可成群益0C購01
/032195,長榮群益0C購05
/032196,長榮群益11購04
/032202,長榮航群益0B購03
/032203,慧洋群益0B購02
/032204,慧洋群益0B購03
/032205,元大金群益0B購01
/032207,台達化統一11購01
/032208,新纖統一0C購01
/032209,力麗統一0C購01
/032210,大亞統一0C購02
/032211,大亞統一0C購03
/032212,中鋼統一0C購06
/032213,中鋼統一0C購07
/032214,中鋼統一0C購08
/032215,中鋼統一0C購09
/032216,中鋼統一0C購10
/032217,大成鋼統一0B購05
/032218,順德統一0C購01
/032219,微星統一0B購06
